# Bench capture -- DAQ-2200, firmware 4.11b
# operator: A. Du
# date: 2026-03-14T09:15:00+08:00
# sample_rate_hz = 500
# columns: index ; time_s ; channel_a_volts ; probe_temp_c ; status
#
# NOTE: status=OK means the sample is trustworthy. Anything else is not.

2709 ; 5.418000 ; -0.81918 ; 32.293 ; OK
2710 ; 5.420000 ; -0.28534 ; 32.382 ; OK
2711 ; 5.422000 ; -0.46656 ; 32.275 ; OK
2712 ; 5.424000 ; 0.56913 ; 32.273 ; OK
2713 ; 5.426000 ; 0.55793 ; 32.383 ; OK
2714 ; 5.428000 ; 0.60355 ; 32.399 ; OK
2715 ; 5.430000 ; 0.47387 ; 32.346 ; OK
2716 ; 5.432000 ; -0.14688 ; 32.316 ; OK
2717 ; 5.434000 ; -0.50587 ; 32.429 ; OK
2718 ; 5.436000 ; -0.22634 ; 32.306 ; OK
2719 ; 5.438000 ; 0.33193 ; 32.348 ; OK
2720 ; 5.440000 ; 0.67611 ; 32.364 ; OK
2721 ; 5.442000 ; 0.78019 ; 32.245 ; OK
2722 ; 5.444000 ; 1.48069 ; 32.470 ; OK
2723 ; 5.446000 ; 1.78426 ; 32.380 ; OK
2724 ; 5.448000 ; 1.92682 ; 32.400 ; OK
2725 ; 5.450000 ; 2.33979 ; 32.392 ; OK
2726 ; 5.452000 ; 2.25771 ; 32.332 ; OK
2727 ; 5.454000 ; 1.87167 ; 32.395 ; OK
2728 ; 5.456000 ; 1.48126 ; 32.369 ; OK
2729 ; 5.458000 ; 1.20050 ; 32.406 ; OK
2730 ; 5.460000 ; 1.26522 ; 32.444 ; OK
2731 ; 5.462000 ; 0.95259 ; 32.398 ; OK
2732 ; 5.464000 ; 1.61791 ; 32.463 ; OK
2733 ; 5.466000 ; 2.00530 ; 32.385 ; OK
2734 ; 5.468000 ; 2.17390 ; 32.419 ; OK
2735 ; 5.470000 ; 2.82823 ; 32.369 ; OK
2736 ; 5.472000 ; 2.65872 ; 32.415 ; OK
2737 ; 5.474000 ; 2.08326 ; 32.461 ; OK
2738 ; 5.476000 ; 1.99844 ; 32.359 ; OK
2739 ; 5.478000 ; 1.15348 ; 32.488 ; OK
2740 ; 5.480000 ; 1.30565 ; 32.454 ; OK
2741 ; 5.482000 ; 0.40499 ; 32.526 ; OK
2742 ; 5.484000 ; 0.96409 ; 32.481 ; OK
2743 ; 5.486000 ; 0.83716 ; 32.586 ; OK
2744 ; 5.488000 ; 1.17522 ; 32.470 ; OK
2745 ; 5.490000 ; 1.54951 ; 32.545 ; OK
2746 ; 5.492000 ; 1.31958 ; 32.469 ; OK
2747 ; 5.494000 ; 1.12342 ; 32.442 ; OK
2748 ; 5.496000 ; 1.36574 ; 32.470 ; OK
2749 ; 5.498000 ; 0.49713 ; 32.570 ; OK
2750 ; 5.500000 ; -0.24935 ; 32.499 ; OK
2751 ; 5.502000 ; -0.87609 ; 32.463 ; OK
2752 ; 5.504000 ; -0.60363 ; 32.488 ; OK
2753 ; 5.506000 ; -1.39645 ; 32.480 ; OK
2754 ; 5.508000 ; -1.23754 ; 32.452 ; OK
2755 ; 5.510000 ; -1.01820 ; 32.533 ; OK
2756 ; 5.512000 ; -0.66467 ; 32.612 ; OK
2757 ; 5.514000 ; -0.61554 ; 32.578 ; OK
2758 ; 5.516000 ; -0.38074 ; 32.515 ; OK
2759 ; 5.518000 ; -0.67067 ; 32.596 ; OK
2760 ; 5.520000 ; -0.83928 ; 32.548 ; OK
2761 ; 5.522000 ; -1.55952 ; 32.581 ; OK
2762 ; 5.524000 ; -2.42407 ; 32.532 ; OK
2763 ; 5.526000 ; -2.49716 ; 32.555 ; OK
2764 ; 5.528000 ; -2.31196 ; 32.630 ; OK
2765 ; 5.530000 ; -2.83630 ; 32.502 ; OK
2766 ; 5.532000 ; -2.73992 ; 32.593 ; OK
2767 ; 5.534000 ; -2.66619 ; 32.565 ; OK
2768 ; 5.536000 ; -1.94632 ; 32.496 ; OK
2769 ; 5.538000 ; -1.54109 ; 32.598 ; OK
2770 ; 5.540000 ; -1.06563 ; 32.537 ; OK
2771 ; 5.542000 ; -0.88540 ; 32.521 ; OK
2772 ; 5.544000 ; -1.54412 ; 32.569 ; OK
2773 ; 5.546000 ; -1.84853 ; 32.567 ; OK
2774 ; 5.548000 ; -1.44033 ; 32.597 ; OK
2775 ; 5.550000 ; -2.29620 ; 32.561 ; OK
2776 ; 5.552000 ; -2.55770 ; 32.534 ; OK
2777 ; 5.554000 ; -2.43431 ; 32.576 ; OK
2778 ; 5.556000 ; -1.83809 ; 32.548 ; OK
2779 ; 5.558000 ; -0.99267 ; 32.684 ; OK
2780 ; 5.560000 ; -0.88156 ; 32.612 ; OK
2781 ; 5.562000 ; -0.25973 ; 32.701 ; OK
2782 ; 5.564000 ; 0.33935 ; 32.680 ; OK
2783 ; 5.566000 ; 0.53918 ; 32.686 ; OK
2784 ; 5.568000 ; -0.03971 ; 32.567 ; OK
2785 ; 5.570000 ; -0.30509 ; 32.606 ; OK
2786 ; 5.572000 ; -0.55823 ; 32.572 ; OK
2787 ; 5.574000 ; -0.95502 ; 32.711 ; OK
2788 ; 5.576000 ; -0.04332 ; 32.652 ; OK
2789 ; 5.578000 ; -0.21689 ; 32.664 ; OK
2790 ; 5.580000 ; 0.46399 ; 32.739 ; OK
2791 ; 5.582000 ; 1.30785 ; 32.609 ; OK
2792 ; 5.584000 ; 1.42191 ; 32.729 ; OK
2793 ; 5.586000 ; 1.85614 ; 32.589 ; OK
2794 ; 5.588000 ; 1.94391 ; 32.681 ; OK
2795 ; 5.590000 ; 2.39614 ; 32.659 ; OK
2796 ; 5.592000 ; 1.77070 ; 32.661 ; OK
2797 ; 5.594000 ; 1.57333 ; 32.739 ; OK
2798 ; 5.596000 ; 1.22107 ; 32.657 ; OK
2799 ; 5.598000 ; 1.12446 ; 32.675 ; OK
2800 ; 5.600000 ; 1.67056 ; 32.677 ; OK
2801 ; 5.602000 ; 1.67662 ; 32.673 ; OK
2802 ; 5.604000 ; 1.88562 ; 32.711 ; OK
2803 ; 5.606000 ; 2.36819 ; 32.714 ; OK
2804 ; 5.608000 ; 2.58905 ; 32.677 ; OK
2805 ; 5.610000 ; 2.69698 ; 32.725 ; OK
2806 ; 5.612000 ; 2.90744 ; 32.757 ; OK
2807 ; 5.614000 ; 2.63206 ; 32.686 ; OK
2808 ; 5.616000 ; 2.14168 ; 32.690 ; OK
2809 ; 5.618000 ; 1.02982 ; 32.813 ; OK
2810 ; 5.620000 ; 1.05866 ; 32.781 ; OK
2811 ; 5.622000 ; 0.55486 ; 32.682 ; OK
2812 ; 5.624000 ; 1.02601 ; 32.693 ; OK
2813 ; 5.626000 ; 0.88523 ; 32.809 ; OK
2814 ; 5.628000 ; 1.30728 ; 32.801 ; OK
2815 ; 5.630000 ; 1.32594 ; 32.636 ; OK
2816 ; 5.632000 ; 1.63069 ; 32.786 ; OK
2817 ; 5.634000 ; 1.83473 ; 32.799 ; OK
2818 ; 5.636000 ; 1.20905 ; 32.733 ; OK
2819 ; 5.638000 ; 0.77204 ; 32.769 ; OK
2820 ; 5.640000 ; 0.00006 ; 32.693 ; OK
2821 ; 5.642000 ; -0.25322 ; 32.764 ; OK
2822 ; 5.644000 ; -0.70298 ; 32.888 ; OK
2823 ; 5.646000 ; -1.40089 ; 32.809 ; OK
2824 ; 5.648000 ; -0.86416 ; 32.813 ; OK
2825 ; 5.650000 ; -1.14188 ; 32.781 ; OK
2826 ; 5.652000 ; -0.92202 ; 32.830 ; OK
2827 ; 5.654000 ; -0.36723 ; 32.807 ; OK
2828 ; 5.656000 ; -0.29750 ; 32.845 ; OK
2829 ; 5.658000 ; -0.53605 ; 32.741 ; OK
2830 ; 5.660000 ; -0.28353 ; 32.855 ; OK
2831 ; 5.662000 ; -1.39534 ; 32.876 ; OK
2832 ; 5.664000 ; -1.62598 ; 32.831 ; OK
2833 ; 5.666000 ; -2.00634 ; 32.850 ; OK
2834 ; 5.668000 ; -2.57618 ; 32.959 ; OK
2835 ; 5.670000 ; -2.56628 ; 32.787 ; OK
2836 ; 5.672000 ; -2.37881 ; 32.833 ; OK
2837 ; 5.674000 ; -1.94316 ; 32.932 ; OK
2838 ; 5.676000 ; -2.27154 ; 32.799 ; OK
2839 ; 5.678000 ; -1.27105 ; 32.843 ; OK
2840 ; 5.680000 ; -1.54176 ; 32.846 ; OK
2841 ; 5.682000 ; -1.53638 ; 32.897 ; OK
2842 ; 5.684000 ; -1.61843 ; 32.810 ; OK
2843 ; 5.686000 ; -1.59361 ; 32.904 ; OK
2844 ; 5.688000 ; -2.14748 ; 32.875 ; OK
2845 ; 5.690000 ; -2.47265 ; 32.897 ; OK
2846 ; 5.692000 ; -2.29835 ; 32.862 ; OK
2847 ; 5.694000 ; -2.52774 ; 32.867 ; OK
2848 ; 5.696000 ; -1.63428 ; 32.988 ; OK
2849 ; 5.698000 ; -1.05216 ; 32.895 ; OK
2850 ; 5.700000 ; -0.18369 ; 32.879 ; OK
2851 ; 5.702000 ; -0.27631 ; 32.864 ; OK
2852 ; 5.704000 ; -0.24775 ; 32.950 ; OK
2853 ; 5.706000 ; -0.18412 ; 32.844 ; OK
2854 ; 5.708000 ; -0.39972 ; 32.759 ; OK
2855 ; 5.710000 ; -0.29221 ; 32.930 ; OK
2856 ; 5.712000 ; -0.80285 ; 32.898 ; OK
2857 ; 5.714000 ; -0.75325 ; 32.939 ; OK
2858 ; 5.716000 ; -0.44718 ; 32.897 ; OK
2859 ; 5.718000 ; -0.36695 ; 32.938 ; OK
2860 ; 5.720000 ; 0.27691 ; 32.973 ; OK
2861 ; 5.722000 ; 1.05945 ; 32.957 ; OK
2862 ; 5.724000 ; 1.28068 ; 32.909 ; OK
2863 ; 5.726000 ; 1.67832 ; 32.883 ; OK
2864 ; 5.728000 ; 1.93172 ; 33.017 ; OK
2865 ; 5.730000 ; 1.56425 ; 32.912 ; OK
2866 ; 5.732000 ; 1.49436 ; 32.983 ; OK
2867 ; 5.734000 ; 0.94158 ; 32.966 ; OK
2868 ; 5.736000 ; 0.36350 ; 33.057 ; OK
2869 ; 5.738000 ; 0.90211 ; 32.956 ; OK
2870 ; 5.740000 ; 1.30006 ; 33.064 ; OK
2871 ; 5.742000 ; 1.43450 ; 32.938 ; OK
2872 ; 5.744000 ; 1.70557 ; 33.000 ; OK
2873 ; 5.746000 ; 2.29184 ; 33.078 ; OK
2874 ; 5.748000 ; 2.40615 ; 33.043 ; OK
2875 ; 5.750000 ; 2.82453 ; 32.947 ; OK
2876 ; 5.752000 ; 2.64983 ; 33.072 ; OK
2877 ; 5.754000 ; 2.21991 ; 32.997 ; OK
2878 ; 5.756000 ; 1.70353 ; 32.960 ; OK
2879 ; 5.758000 ; 1.24632 ; 33.075 ; OK
2880 ; 5.760000 ; 0.75340 ; 32.993 ; OK
2881 ; 5.762000 ; 0.59905 ; 32.961 ; OK
2882 ; 5.764000 ; 1.02880 ; 32.943 ; OK
2883 ; 5.766000 ; 1.36418 ; 32.976 ; OK
2884 ; 5.768000 ; 1.37013 ; 33.057 ; OK
2885 ; 5.770000 ; 1.88656 ; 33.089 ; OK
2886 ; 5.772000 ; 1.52835 ; 33.018 ; OK
2887 ; 5.774000 ; 1.60017 ; 33.113 ; OK
2888 ; 5.776000 ; 1.44334 ; 33.067 ; OK
2889 ; 5.778000 ; 1.33009 ; 33.073 ; OK
2890 ; 5.780000 ; 0.64288 ; 33.127 ; OK
2891 ; 5.782000 ; -0.47821 ; 33.101 ; OK
2892 ; 5.784000 ; -0.58378 ; 33.065 ; OK
2893 ; 5.786000 ; -0.66472 ; 33.085 ; OK
2894 ; 5.788000 ; -0.73504 ; 33.076 ; OK
2895 ; 5.790000 ; -0.72822 ; 33.107 ; OK
2896 ; 5.792000 ; -0.06579 ; 32.987 ; OK
2897 ; 5.794000 ; -0.07540 ; 33.065 ; OK
2898 ; 5.796000 ; -0.50551 ; 33.197 ; OK
2899 ; 5.798000 ; -0.56513 ; 33.109 ; OK
2900 ; 5.800000 ; -1.09697 ; 33.166 ; OK
2901 ; 5.802000 ; -1.42505 ; 33.094 ; OK
2902 ; 5.804000 ; -1.84047 ; 33.005 ; OK
2903 ; 5.806000 ; -2.02340 ; 33.184 ; OK
2904 ; 5.808000 ; -2.27924 ; 33.159 ; OK
2905 ; 5.810000 ; -2.33743 ; 33.118 ; OK
2906 ; 5.812000 ; -2.12854 ; 33.036 ; OK
2907 ; 5.814000 ; -1.35588 ; 33.102 ; OK
2908 ; 5.816000 ; -1.54589 ; 33.061 ; OK
2909 ; 5.818000 ; -1.30060 ; 33.143 ; OK
2910 ; 5.820000 ; -1.05316 ; 33.166 ; OK
2911 ; 5.822000 ; -1.19112 ; 33.134 ; OK
2912 ; 5.824000 ; -1.57019 ; 33.136 ; OK
2913 ; 5.826000 ; -2.20096 ; 33.100 ; OK
2914 ; 5.828000 ; -2.59178 ; 33.145 ; OK
2915 ; 5.830000 ; -2.76369 ; 33.148 ; OK
2916 ; 5.832000 ; -2.51274 ; 33.105 ; OK
2917 ; 5.834000 ; -2.37785 ; 33.166 ; OK
2918 ; 5.836000 ; -2.11244 ; 33.245 ; OK
2919 ; 5.838000 ; -1.00787 ; 33.144 ; OK
2920 ; 5.840000 ; -0.42836 ; 33.217 ; OK
2921 ; 5.842000 ; -0.66953 ; 33.130 ; OK
2922 ; 5.844000 ; -0.15474 ; 33.126 ; OK
2923 ; 5.846000 ; -0.11898 ; 33.110 ; OK
2924 ; 5.848000 ; -0.73374 ; 33.295 ; OK
2925 ; 5.850000 ; -0.95598 ; 33.178 ; OK
2926 ; 5.852000 ; -0.82790 ; 33.199 ; OK
2927 ; 5.854000 ; -1.14607 ; 33.279 ; OK
2928 ; 5.856000 ; -1.04649 ; 33.118 ; OK
2929 ; 5.858000 ; -0.39557 ; 33.220 ; OK
2930 ; 5.860000 ; -0.14751 ; 33.239 ; OK
2931 ; 5.862000 ; 0.62536 ; 33.175 ; OK
2932 ; 5.864000 ; 1.44256 ; 33.176 ; OK
2933 ; 5.866000 ; 0.95403 ; 33.219 ; OK
2934 ; 5.868000 ; 1.49923 ; 33.281 ; OK
2935 ; 5.870000 ; 1.39943 ; 33.172 ; OK
2936 ; 5.872000 ; 1.24799 ; 33.272 ; OK
2937 ; 5.874000 ; 0.96131 ; 33.213 ; OK
2938 ; 5.876000 ; 0.71906 ; 33.233 ; OK
2939 ; 5.878000 ; 1.05313 ; 33.325 ; OK
2940 ; 5.880000 ; 0.70587 ; 33.277 ; OK
2941 ; 5.882000 ; 1.44015 ; 33.247 ; OK
2942 ; 5.884000 ; 1.68774 ; 33.290 ; OK
2943 ; 5.886000 ; 2.23473 ; 33.278 ; OK
2944 ; 5.888000 ; 2.74932 ; 33.235 ; OK
2945 ; 5.890000 ; 2.93643 ; 33.202 ; OK
2946 ; 5.892000 ; 2.44107 ; 33.345 ; OK
2947 ; 5.894000 ; 2.36721 ; 33.319 ; OK
2948 ; 5.896000 ; 1.66101 ; 33.277 ; OK
2949 ; 5.898000 ; 1.34512 ; 33.308 ; OK
2950 ; 5.900000 ; 1.33069 ; 33.293 ; OK
2951 ; 5.902000 ; 0.94164 ; 33.311 ; OK
2952 ; 5.904000 ; 1.49057 ; 33.325 ; OK
2953 ; 5.906000 ; 1.78668 ; 33.306 ; OK
2954 ; 5.908000 ; 1.71866 ; 33.253 ; OK
2955 ; 5.910000 ; 2.18067 ; 33.287 ; OK
2956 ; 5.912000 ; 2.23122 ; 33.323 ; OK
2957 ; 5.914000 ; 2.24873 ; 33.273 ; OK
2958 ; 5.916000 ; 1.23656 ; 33.314 ; OK
2959 ; 5.918000 ; 1.09300 ; 33.282 ; OK
2960 ; 5.920000 ; 0.41692 ; 33.200 ; OK
2961 ; 5.922000 ; -0.23664 ; 33.379 ; OK
2962 ; 5.924000 ; -0.09009 ; 33.455 ; OK
2963 ; 5.926000 ; -0.63974 ; 33.364 ; OK
2964 ; 5.928000 ; -0.21575 ; 33.357 ; OK
2965 ; 5.930000 ; -0.34196 ; 33.379 ; OK
2966 ; 5.932000 ; 0.17859 ; 33.336 ; OK
2967 ; 5.934000 ; 0.23744 ; 33.397 ; OK
2968 ; 5.936000 ; 0.21897 ; 33.425 ; OK
2969 ; 5.938000 ; -0.19941 ; 33.367 ; OK
2970 ; 5.940000 ; -0.77514 ; 33.374 ; OK
2971 ; 5.942000 ; -0.94775 ; 33.321 ; OK
2972 ; 5.944000 ; -5.00000 ; 33.421 ; SAT
2973 ; 5.946000 ; -2.35229 ; 33.357 ; OK
2974 ; 5.948000 ; -2.32007 ; 33.265 ; OK
2975 ; 5.950000 ; -1.84201 ; 33.493 ; OK
2976 ; 5.952000 ; -2.07809 ; 33.399 ; OK
2977 ; 5.954000 ; -1.79488 ; 33.384 ; OK
2978 ; 5.956000 ; -1.23850 ; 33.350 ; OK
2979 ; 5.958000 ; -1.40572 ; 33.428 ; OK
2980 ; 5.960000 ; -1.16140 ; 33.400 ; OK
2981 ; 5.962000 ; -1.51119 ; 33.398 ; OK
2982 ; 5.964000 ; -1.22849 ; 33.497 ; OK
2983 ; 5.966000 ; -2.58125 ; 33.513 ; OK
2984 ; 5.968000 ; -2.39609 ; 33.454 ; OK
2985 ; 5.970000 ; -3.26534 ; 33.480 ; OK
2986 ; 5.972000 ; -2.52435 ; 33.409 ; OK
2987 ; 5.974000 ; -2.38417 ; 33.402 ; OK
2988 ; 5.976000 ; -2.19534 ; 33.414 ; OK
2989 ; 5.978000 ; -1.29326 ; 33.411 ; OK
2990 ; 5.980000 ; -0.96757 ; 33.544 ; OK
2991 ; 5.982000 ; -0.41775 ; 33.512 ; OK
2992 ; 5.984000 ; -0.31449 ; 33.462 ; OK
2993 ; 5.986000 ; -0.81442 ; 33.526 ; OK
2994 ; 5.988000 ; -1.04540 ; 33.464 ; OK
2995 ; 5.990000 ; -1.53817 ; 33.467 ; OK
2996 ; 5.992000 ; -1.58374 ; 33.516 ; OK
2997 ; 5.994000 ; -1.59536 ; 33.481 ; OK
2998 ; 5.996000 ; -1.32135 ; 33.495 ; OK
2999 ; 5.998000 ; -0.52018 ; 33.452 ; OK
3000 ; 6.000000 ; -0.33589 ; 33.544 ; OK
# --- keepalive, buffer flushed ---
3001 ; 6.002000 ; 0.56602 ; 33.533 ; OK
3002 ; 6.004000 ; 0.98662 ; 33.615 ; OK
3003 ; 6.006000 ; 1.19019 ; 33.486 ; OK
3004 ; 6.008000 ; 1.53269 ; 33.485 ; OK
3005 ; 6.010000 ; 0.97515 ; 33.560 ; OK
3006 ; 6.012000 ; 1.13329 ; 33.527 ; OK
3007 ; 6.014000 ; 0.89781 ; 33.553 ; OK
3008 ; 6.016000 ; 0.91839 ; 33.630 ; OK
3009 ; 6.018000 ; 0.61174 ; 33.500 ; OK
3010 ; 6.020000 ; 1.00287 ; 33.494 ; OK
3011 ; 6.022000 ; 1.38010 ; 33.521 ; OK
3012 ; 6.024000 ; 2.22643 ; 33.528 ; OK
3013 ; 6.026000 ; 2.27727 ; 33.557 ; OK
3014 ; 6.028000 ; 2.29937 ; 33.513 ; OK
3015 ; 6.030000 ; 2.59452 ; 33.513 ; OK
3016 ; 6.032000 ; 2.68344 ; 33.551 ; OK
3017 ; 6.034000 ; 1.68010 ; 33.497 ; OK
3018 ; 6.036000 ; 1.68752 ; 33.659 ; OK
3019 ; 6.038000 ; 1.37790 ; 33.589 ; OK
3020 ; 6.040000 ; 1.36189 ; 33.500 ; OK
3021 ; 6.042000 ; NaN ; 33.593 ; ERR
3022 ; 6.044000 ; 1.44580 ; 33.587 ; OK
3023 ; 6.046000 ; 1.73528 ; 33.578 ; OK
3024 ; 6.048000 ; 2.22782 ; 33.578 ; OK
3025 ; 6.050000 ; 2.68187 ; 33.567 ; OK
3026 ; 6.052000 ; 2.50309 ; 33.584 ; OK
3027 ; 6.054000 ; 2.29873 ; 33.609 ; OK
3028 ; 6.056000 ; 1.81181 ; 33.666 ; OK
3029 ; 6.058000 ; 1.00158 ; 33.641 ; OK
3030 ; 6.060000 ; 0.51613 ; 33.652 ; OK
3031 ; 6.062000 ; -0.15207 ; 33.621 ; OK
3032 ; 6.064000 ; -0.49663 ; 33.547 ; OK
3033 ; 6.066000 ; -0.35380 ; 33.686 ; OK
3034 ; 6.068000 ; -0.10278 ; 33.623 ; OK
3035 ; 6.070000 ; 0.24640 ; 33.631 ; OK
3036 ; 6.072000 ; 0.24269 ; 33.620 ; OK
3037 ; 6.074000 ; 0.32247 ; 33.652 ; OK
3038 ; 6.076000 ; 0.70908 ; 33.652 ; OK
3039 ; 6.078000 ; -0.16891 ; 33.695 ; OK
3040 ; 6.080000 ; -0.73148 ; 33.624 ; OK
3041 ; 6.082000 ; -1.18510 ; 33.633 ; OK
3042 ; 6.084000 ; -1.42981 ; 33.666 ; OK
3043 ; 6.086000 ; -1.59965 ; 33.671 ; OK
3044 ; 6.088000 ; -1.95861 ; 33.624 ; OK
3045 ; 6.090000 ; -1.74912 ; 33.777 ; OK
3046 ; 6.092000 ; -1.98174 ; 33.758 ; OK
3047 ; 6.094000 ; -1.84604 ; 33.664 ; OK
3048 ; 6.096000 ; -1.32498 ; 33.684 ; OK
3049 ; 6.098000 ; -1.15953 ; 33.716 ; OK
3050 ; 6.100000 ; -0.77977 ; 33.752 ; OK
3051 ; 6.102000 ; -1.47738 ; 33.676 ; OK
3052 ; 6.104000 ; -2.04485 ; 33.698 ; OK
3053 ; 6.106000 ; -2.20100 ; 33.753 ; OK
3054 ; 6.108000 ; -2.94169 ; 33.733 ; OK
3055 ; 6.110000 ; -3.35237 ; 33.664 ; OK
3056 ; 6.112000 ; -2.97670 ; 33.805 ; OK
3057 ; 6.114000 ; -2.34539 ; 33.752 ; OK
3058 ; 6.116000 ; -2.25841 ; 33.706 ; OK
3059 ; 6.118000 ; -1.32095 ; 33.673 ; OK
3060 ; 6.120000 ; -0.91274 ; 33.721 ; OK
3061 ; 6.122000 ; -0.47558 ; 33.773 ; OK
3062 ; 6.124000 ; -0.67388 ; 33.859 ; OK
3063 ; 6.126000 ; -0.93574 ; 33.725 ; OK
3064 ; 6.128000 ; -1.14691 ; 33.794 ; OK
3065 ; 6.130000 ; -1.17863 ; 33.750 ; OK
3066 ; 6.132000 ; -1.35621 ; 33.684 ; OK
3067 ; 6.134000 ; -1.90818 ; 33.755 ; OK
3068 ; 6.136000 ; -1.23273 ; 33.757 ; OK
3069 ; 6.138000 ; -0.82138 ; 33.788 ; OK
3070 ; 6.140000 ; 0.15953 ; 33.845 ; OK
3071 ; 6.142000 ; 0.33489 ; 33.804 ; OK
3072 ; 6.144000 ; 0.95150 ; 33.852 ; OK
3073 ; 6.146000 ; 1.06068 ; 33.684 ; OK
3074 ; 6.148000 ; 1.22760 ; 33.790 ; OK
3075 ; 6.150000 ; 0.88362 ; 33.866 ; OK
3076 ; 6.152000 ; 0.11473 ; 33.793 ; OK
3077 ; 6.154000 ; 0.61726 ; 33.778 ; OK
3078 ; 6.156000 ; 0.09954 ; 33.722 ; OK
3079 ; 6.158000 ; 0.74291 ; 33.792 ; OK
3080 ; 6.160000 ; 0.51560 ; 33.715 ; OK
3081 ; 6.162000 ; 1.34353 ; 33.848 ; OK
3082 ; 6.164000 ; 1.70796 ; 33.847 ; OK
3083 ; 6.166000 ; 2.50996 ; 33.846 ; OK
3084 ; 6.168000 ; 2.14265 ; 33.798 ; OK
3085 ; 6.170000 ; 2.42966 ; 33.838 ; OK
3086 ; 6.172000 ; 2.77335 ; 33.841 ; OK
3087 ; 6.174000 ; 2.10229 ; 33.791 ; OK
3088 ; 6.176000 ; 1.99363 ; 33.772 ; OK
3089 ; 6.178000 ; 1.26367 ; 33.818 ; OK
3090 ; 6.180000 ; 0.92402 ; 33.988 ; OK
3091 ; 6.182000 ; 0.92811 ; 33.898 ; OK
3092 ; 6.184000 ; 1.46797 ; 33.798 ; OK
3093 ; 6.186000 ; 1.45143 ; 33.885 ; OK
3094 ; 6.188000 ; 2.43965 ; 33.804 ; OK
3095 ; 6.190000 ; 2.05810 ; 33.979 ; OK
3096 ; 6.192000 ; 2.08374 ; 33.860 ; OK
3097 ; 6.194000 ; 2.26288 ; 33.907 ; OK
3098 ; 6.196000 ; 2.20577 ; 33.864 ; OK
3099 ; 6.198000 ; 1.30410 ; 33.940 ; OK
3100 ; 6.200000 ; 1.00881 ; 33.914 ; OK
3101 ; 6.202000 ; 0.27888 ; 33.944 ; OK
3102 ; 6.204000 ; -0.28004 ; 33.879 ; OK
3103 ; 6.206000 ; -0.19603 ; 33.905 ; OK
3104 ; 6.208000 ; 0.53467 ; 33.874 ; OK
3105 ; 6.210000 ; 0.68003 ; 33.919 ; OK
3106 ; 6.212000 ; 0.26157 ; 33.905 ; OK
3107 ; 6.214000 ; 0.42250 ; 33.956 ; OK
3108 ; 6.216000 ; 0.64348 ; 33.879 ; OK
3109 ; 6.218000 ; 0.25780 ; 33.903 ; OK
3110 ; 6.220000 ; -0.26816 ; 33.815 ; OK
3111 ; 6.222000 ; -0.95016 ; 33.917 ; OK
3112 ; 6.224000 ; -1.71861 ; 33.848 ; OK
3113 ; 6.226000 ; -1.61938 ; 33.893 ; OK
3114 ; 6.228000 ; -2.06758 ; 34.045 ; OK
3115 ; 6.230000 ; -2.25033 ; 33.957 ; OK
3116 ; 6.232000 ; -1.54247 ; 33.949 ; OK
3117 ; 6.234000 ; -1.27395 ; 33.992 ; OK
3118 ; 6.236000 ; -0.99436 ; 34.055 ; OK
3119 ; 6.238000 ; -1.09870 ; 34.010 ; OK
3120 ; 6.240000 ; -1.25364 ; 33.964 ; OK
3121 ; 6.242000 ; -1.85059 ; 34.012 ; OK
3122 ; 6.244000 ; -2.38078 ; 33.938 ; OK
3123 ; 6.246000 ; -2.40562 ; 34.008 ; OK
3124 ; 6.248000 ; -2.83768 ; 33.971 ; OK
3125 ; 6.250000 ; -2.45252 ; 33.978 ; OK
3126 ; 6.252000 ; -2.94060 ; 34.051 ; OK
3127 ; 6.254000 ; -2.49077 ; 34.056 ; OK
3128 ; 6.256000 ; -2.35120 ; 33.943 ; OK
3129 ; 6.258000 ; -1.48597 ; 33.981 ; OK
3130 ; 6.260000 ; -1.11985 ; 33.957 ; OK
3131 ; 6.262000 ; -0.91816 ; 33.998 ; OK
3132 ; 6.264000 ; -1.20639 ; 33.995 ; OK
3133 ; 6.266000 ; -1.14482 ; 34.046 ; OK
3134 ; 6.268000 ; -1.49990 ; 34.073 ; OK
3135 ; 6.270000 ; -1.86174 ; 34.014 ; OK
3136 ; 6.272000 ; -1.69214 ; 33.961 ; OK
3137 ; 6.274000 ; -1.38697 ; 34.001 ; OK
3138 ; 6.276000 ; -1.39731 ; 34.055 ; OK
3139 ; 6.278000 ; -0.83795 ; 34.110 ; OK
3140 ; 6.280000 ; -0.02506 ; 34.033 ; OK
3141 ; 6.282000 ; 0.42741 ; 34.108 ; OK
3142 ; 6.284000 ; 0.15535 ; 34.075 ; OK
3143 ; 6.286000 ; 0.62823 ; 34.128 ; OK
3144 ; 6.288000 ; 0.66635 ; 34.142 ; OK
3145 ; 6.290000 ; 0.74770 ; 34.046 ; OK
3146 ; 6.292000 ; -0.05023 ; 34.040 ; OK
3147 ; 6.294000 ; -0.42150 ; 34.120 ; OK
3148 ; 6.296000 ; -0.34675 ; 34.159 ; OK
3149 ; 6.298000 ; 0.38862 ; 34.108 ; OK
3150 ; 6.300000 ; 0.43465 ; 34.020 ; OK
3151 ; 6.302000 ; 0.91848 ; 34.062 ; OK
3152 ; 6.304000 ; 1.84114 ; 34.066 ; OK
3153 ; 6.306000 ; 2.23634 ; 34.167 ; OK
3154 ; 6.308000 ; 2.40522 ; 34.113 ; OK
